experiment,difficulty,question,context_precision,context_recall,faithfulness,answer_relevance,answer_correctness,retrieval_prec@5,retrieval_rec@5,rouge_l
2,easy,¿Qué institución judicial debe promover el Congreso según el artículo 24?,1.0,0.7892748713493347,0.844174712896347,0.9279768466949463,0.8734400272369385,1.0,1.0,0.37168141592920356
2,easy,¿Puede el Gobierno federal restringir la entrada de inmigrantes europeos que traigan por objeto labrar la tierra?,0.95,0.7752882242202759,0.8465604782104492,0.9144920706748962,0.8032628297805786,0.8,1.0,0.09018567639257294
2,easy,¿Es libre la navegación de los ríos interiores para todas las banderas?,1.0,0.8282140493392944,0.867463618516922,0.9517512321472168,0.8640711307525635,1.0,1.0,0.17529880478087648
2,easy,¿Qué obliga al Gobierno federal respecto de tratados internacionales?,1.0,0.7871400117874146,0.8599232733249664,0.8456090688705444,0.9081308841705322,1.0,1.0,0.3619631901840491
2,easy,¿Pueden las leyes alterar los principios y garantías de la Constitución?,1.0,0.79678875207901,0.8626069724559784,0.9204238653182983,0.876471221446991,1.0,1.0,0.04054054054054054
2,easy,¿Puede el Congreso conceder la suma del poder público al Ejecutivo?,1.0,0.7773396968841553,0.8398485481739044,0.900083065032959,0.8201109766960144,1.0,1.0,0.02811244979919679
2,easy,¿Qué mayoría del Congreso se requiere para declarar la necesidad de reformar la Constitución?,1.0,0.8359220027923584,0.8626132905483246,0.832560658454895,0.9105418920516968,1.0,1.0,0.5961538461538461
2,easy,¿Qué jerarquía tienen los tratados con potencias extranjeras junto a la Constitución y las leyes?,1.0,0.8400641679763794,0.8599835336208344,0.8882583379745483,0.8328407406806946,1.0,1.0,0.03413940256045519
2,easy,¿Puede el Congreso dictar leyes que restrinjan la libertad de imprenta?,0.8041666666666667,0.7672572135925293,0.8160071969032288,0.9190796613693237,0.7765532732009888,0.8,1.0,0.2571428571428572
2,easy,¿Puede un juez federal ser simultáneamente juez provincial?,1.0,0.8035861253738403,0.8504522144794464,0.8770726919174194,0.831514835357666,1.0,1.0,0.02006688963210702
2,easy,¿Qué nombres oficiales puede usar la Nación Argentina?,1.0,0.846932053565979,0.8898852467536926,0.9002583026885986,0.9061243534088135,1.0,1.0,0.2681318681318681
2,easy,¿Qué derecho ambiental reconoce la Constitución?,1.0,0.8029260039329529,0.8849769234657288,0.9048478603363037,0.8934447765350342,1.0,1.0,0.19368421052631576
2,easy,¿Cómo es el sufragio según la Constitución?,1.0,0.789691150188446,0.8603790998458862,0.8951247334480286,0.8874930143356323,1.0,1.0,0.5693430656934306
2,easy,¿Qué son los partidos políticos para la Constitución?,1.0,0.852985143661499,0.9043411612510681,0.870464026927948,0.8980718851089478,1.0,1.0,0.6623376623376622
2,easy,¿Qué derecho tienen los ciudadanos respecto a la iniciativa legislativa?,1.0,0.8249582052230835,0.8861143589019775,0.8798628449440002,0.8588664531707764,1.0,1.0,0.07324840764331211
2,easy,¿Qué efecto tiene un voto afirmativo del pueblo en una consulta popular vinculante?,1.0,0.8048793077468872,0.8772896230220795,0.8819739818572998,0.8988936543464661,1.0,1.0,0.24727272727272723
2,easy,¿Cuál es la capital de Francia según la Constitución Argentina?,1.0,0.765095055103302,0.8323974907398224,0.9027771949768066,0.8216055035591125,1.0,1.0,0.2634730538922156
2,easy,¿Quién ganó la Copa Mundial de Fútbol de 1978?,1.0,0.7705980539321899,0.826525866985321,0.8882538080215454,0.8323382139205933,1.0,1.0,0.3717948717948718
2,easy,¿Cuál es la fórmula química del agua según la Constitución?,1.0,0.7576693892478943,0.8116142749786377,0.8899312019348145,0.8364120721817017,1.0,1.0,0.39999999999999997
2,easy,¿Qué temperatura promedio anual menciona la Constitución para la ciudad de Buenos Aires?,1.0,0.7723801732063293,0.8185242414474487,0.9326533079147339,0.8245881795883179,1.0,1.0,0.19999999999999998
2,easy,¿Cuál es la edad mínima para conducir un automóvil según la Constitución Argentina?,1.0,0.7718340158462524,0.815926194190979,0.9277505874633789,0.7908997535705566,1.0,1.0,0.018072289156626505
2,easy,¿Qué dice la Constitución acerca de los eclipses solares?,1.0,0.7885963916778564,0.8111209869384766,0.9082030057907104,0.7886234521865845,1.0,1.0,0.0469208211143695
2,easy,¿Cómo se calcula el interés compuesto según la Constitución Argentina?,1.0,0.7749291658401489,0.8334316611289978,0.9017553925514221,0.8093518614768982,1.0,1.0,0.01098901098901099
2,easy,¿Dónde ubica la Constitución las Cataratas del Iguazú?,1.0,0.7627747058868408,0.8334801495075226,0.9106634855270386,0.8285689949989319,1.0,1.0,0.18421052631578946
2,easy,"¿Quién fue el primer presidente de los Estados Unidos, de acuerdo con la Constitución Argentina?",1.0,0.7665539979934692,0.8427949547767639,0.9087164402008057,0.8212436437606812,1.0,1.0,0.064
2,easy,¿Cuántos artículos tiene la Constitución Mexicana según la Constitución Argentina?,1.0,0.755046010017395,0.8100014925003052,0.9118201732635498,0.8182121515274048,1.0,1.0,0.22556390977443605
2,hard,¿En qué supuestos puede el Presidente declarar el estado de sitio y qué órgano debe intervenir para convalidarlo según se trate de ataque exterior o conmoción interior?,1.0,0.9059402942657471,0.9352479875087738,0.9284322261810303,0.9566314220428467,1.0,1.0,0.07763023493360571
2,hard,Explique el procedimiento completo para destituir a un juez de la Corte Suprema y qué efectos produce la sentencia condenatoria del Senado.,1.0,0.8824172616004944,0.8974470496177673,0.8781073689460754,0.8972389698028564,1.0,1.0,0.05675771550195105
2,hard,"Si una provincia es intervenida federalmente por decreto del Poder Ejecutivo durante el receso del Congreso, ¿qué pasos constitucionales deben seguirse para mantener o revocar esa intervención?",1.0,0.8514310121536255,0.9017044603824615,0.9131089448928833,0.8957216143608093,1.0,1.0,0.045409674234945706
2,hard,¿Cuál es el mecanismo constitucional para reformar la Constitución y qué mayoría legislativa se requiere en cada etapa?,1.0,0.8544943332672119,0.8761825561523438,0.890609860420227,0.8856991529464722,1.0,1.0,0.018658892128279883
2,hard,Una ley pretende modificar el régimen electoral. ¿Qué requisito especial de votación exige la Constitución para su aprobación y qué artículo lo establece?,1.0,0.8169659972190857,0.8808657824993134,0.9136989116668701,0.8588836193084717,1.0,1.0,0.0650887573964497
2,hard,Describa las condiciones y el control parlamentario de los decretos de necesidad y urgencia (DNU).,1.0,0.8906228542327881,0.8992626070976257,0.8784019947052002,0.8995181322097778,1.0,1.0,0.046396023198011595
2,hard,¿Qué principios deben regir la ley convenio de coparticipación federal y qué mayoría se exige para aprobarla?,1.0,0.868071436882019,0.8883495628833771,0.8943232297897339,0.8733363151550293,1.0,1.0,0.08395061728395063
2,hard,¿Qué derechos específicos reconoce la Constitución a los pueblos indígenas y qué nivel de gobierno puede ejercer concurrentemente esas atribuciones?,1.0,0.8960634469985962,0.9003122746944427,0.8988454341888428,0.8991789817810059,1.0,1.0,0.0974264705882353
2,hard,¿Qué requisitos deben cumplirse para que una fórmula presidencial sea proclamada electa en primera vuelta y en qué casos se procede a segunda vuelta?,1.0,0.8615800142288208,0.912042886018753,0.9133831858634949,0.9285082817077637,1.0,1.0,0.22610483042137722
2,hard,Explique el proceso para remover al Jefe de Gabinete y qué quórum requiere la moción de censura.,1.0,0.8294360041618347,0.8761241436004639,0.896482527256012,0.8755171298980713,1.0,1.0,0.10320562939796717
2,hard,¿En qué materias está prohibida la delegación legislativa y qué sucede con la normativa delegada una vez vencido el plazo fijado?,1.0,0.8381014466285706,0.9104238748550415,0.9057151079177856,0.9297311305999756,1.0,1.0,0.1423728813559322
2,hard,¿Qué mayoría necesita el Congreso para autorizar la introducción de tropas extranjeras en el territorio nacional y cuál es la base constitucional?,1.0,0.7992708683013916,0.8370421528816223,0.9168506860733032,0.8387917876243591,1.0,1.0,0.0958904109589041
2,hard,¿Qué efectos tiene la condena del Senado en un juicio político respecto de responsabilidad penal posterior?,1.0,0.8187847137451172,0.8860114216804504,0.8900678157806396,0.8639754056930542,1.0,1.0,0.023837902264600714
2,hard,¿Cómo se garantiza la independencia funcional y la imparcialidad del órgano de control externo del Poder Ejecutivo?,1.0,0.8263403177261353,0.8775551617145538,0.8494940996170044,0.8678953647613525,1.0,1.0,0.0392156862745098
2,hard,¿Qué competencias comparten la Nación y las provincias en materia ambiental y cómo se reparten las facultades normativas?,1.0,0.8697630763053894,0.9018335938453674,0.920274019241333,0.9131660461425781,1.0,1.0,0.1394190871369295
2,hard,Compare la acción de amparo con el hábeas corpus y explique cuándo procede cada una.,1.0,0.8476999998092651,0.8707728385925293,0.8571978807449341,0.8772042989730835,1.0,1.0,0.044541926775771894
2,hard,¿Qué control establece la Constitución para evitar la concentración del poder público en el Poder Ejecutivo y qué sanción prevé?,1.0,0.7966246604919434,0.8491410613059998,0.8651521801948547,0.8007364273071289,1.0,1.0,0.027238481599536367
2,hard,"Si el Presidente vetó parcialmente un proyecto de ley, ¿en qué casos pueden promulgarse las partes no observadas?",1.0,0.8489224314689636,0.8895290791988373,0.8723270893096924,0.8952546715736389,1.0,1.0,0.020227560050568902
2,hard,Explique cómo se nombra y ratifica a los magistrados federales inferiores y qué sucede al cumplir 75 años.,1.0,0.8401612043380737,0.9049709141254425,0.9128180742263794,0.9180563688278198,1.0,1.0,0.04461942257217848
2,hard,¿Bajo qué condiciones puede un ciudadano extranjero acceder a la nacionalidad argentina por naturalización y qué autoridad puede abreviar el plazo?,1.0,0.8287681937217712,0.8815284073352814,0.8942848443984985,0.8784654140472412,1.0,1.0,0.3076923076923077
2,hard,Se propone un tratado de integración con un país latinoamericano que delega jurisdicción a un organismo supraestatal. ¿Qué mayoría parlamentaria se exige para aprobarlo?,1.0,0.8090277910232544,0.8801507353782654,0.9197741150856018,0.8851631879806519,1.0,1.0,0.4077669902912621
2,hard,¿Qué garantías tienen los legisladores respecto de su libertad individual durante su mandato y qué excepción se prevé?,1.0,0.8297408223152161,0.8863843977451324,0.9022293090820312,0.8704779744148254,1.0,1.0,0.12884333821376281
2,hard,¿Qué principio fija la Constitución sobre la inviolabilidad de la propiedad y bajo qué requisitos puede procederse a la expropiación?,1.0,0.8482365608215332,0.900361031293869,0.8975266218185425,0.8926323652267456,1.0,1.0,0.21575757575757576
2,hard,¿Cómo se asegura la independencia financiera y funcional del Ministerio Público y quiénes lo integran?,1.0,0.8264049291610718,0.8917840719223022,0.9062985181808472,0.9005935192108154,1.0,1.0,0.2811881188118812
2,hard,Explique el régimen de aprobación para leyes que modifiquen el presupuesto nacional y qué funcionario coordina su envío al Congreso.,1.0,0.8135319948196411,0.867003858089447,0.8508005142211914,0.8604280948638916,1.0,1.0,0.042074363992172216
2,hard,¿Qué prohibiciones rigen para las provincias en materia de política exterior y fuerzas armadas?,1.0,0.8132696151733398,0.8846099078655243,0.9124530553817749,0.8907554745674133,1.0,1.0,0.4853168469860897
2,hard,Un proyecto de ley es aprobado por la Cámara de origen y luego rechazado totalmente por la revisora. ¿Puede insistirse en ese proyecto en la misma sesión legislativa?,1.0,0.8232791423797607,0.8929226398468018,0.8707871437072754,0.9355518817901611,1.0,1.0,0.7
2,hard,¿Qué derechos reconoce la Constitución a los consumidores y usuarios y qué obligaciones impone al Estado para garantizarlos?,1.0,0.852893590927124,0.8657844066619873,0.8746394515037537,0.8634740114212036,1.0,1.0,0.016381236038719285
2,hard,¿Cómo se conforma el Senado y qué sistema asegura representación de la primera minoría?,1.0,0.8519713282585144,0.9042521715164185,0.8853510618209839,0.8980476260185242,1.0,1.0,0.26865671641791045
2,hard,¿Qué pasos prevé la Constitución para que una ley convenio de coparticipación no pueda ser modificada unilateralmente?,1.0,0.8412484526634216,0.881502091884613,0.9104483127593994,0.8792382478713989,1.0,1.0,0.29973474801061006
2,hard,¿Qué mecanismos prevé el artículo 41 para prohibir el ingreso de residuos peligrosos al país y a qué autoridad compete dictar normas complementarias?,1.0,0.8511089086532593,0.8808540999889374,0.9255949258804321,0.8871110677719116,1.0,1.0,0.2279202279202279
2,hard,Explique el alcance de la cláusula de 'igualdad real' del artículo 37 y cómo se garantiza en la participación política.,1.0,0.8281620740890503,0.8776360154151917,0.8725206255912781,0.8648863434791565,1.0,1.0,0.09943865276663993
2,hard,¿Cuál es la jerarquía normativa de los tratados de derechos humanos enumerados y qué mayoría requiere su denuncia?,1.0,0.8413330316543579,0.8780028223991394,0.8867198824882507,0.8515158891677856,1.0,1.0,0.16820702402957485
2,hard,"¿Qué requisitos deben cumplirse para que el Congreso pueda declarar la guerra, y qué facultades complementarias posee el Ejecutivo una vez declarada?",1.0,0.873815655708313,0.9013184905052185,0.9102131128311157,0.9077496528625488,1.0,1.0,0.04784053156146179
2,hard,¿Qué procedimientos de participación ciudadana directa reconoce la Constitución y cuáles son sus limitaciones temáticas?,1.0,0.8465158939361572,0.8935419321060181,0.8802289962768555,0.89351487159729,1.0,1.0,0.06528189910979229
2,hard,Un ciudadano presenta acción de hábeas data para acceder y corregir datos en un registro privado. ¿En qué artículo se fundamenta y qué puede solicitar?,1.0,0.8635044097900391,0.9040768444538116,0.91376793384552,0.9024774432182312,1.0,1.0,0.17361111111111113
2,hard,¿Qué mayoría se requiere para aprobar una ley que disponga la intervención federal de la Ciudad de Buenos Aires?,1.0,0.7863792777061462,0.8670968413352966,0.8990023136138916,0.8599342107772827,1.0,1.0,0.05448717948717949
2,hard,¿Qué órgano selecciona y propone a los magistrados federales y cuáles son sus atribuciones disciplinarias?,1.0,0.8693228960037231,0.894849956035614,0.921991229057312,0.8894789814949036,1.0,1.0,0.15357766143106458
2,hard,Explique cómo se garantiza la intangibilidad de la remuneración de los jueces y dónde se consagra este principio.,1.0,0.8388866782188416,0.883094310760498,0.8790385723114014,0.8899141550064087,1.0,1.0,0.12151898734177215
2,hard,¿Qué principio rige la circulación de bienes entre provincias y qué prohibiciones establece respecto de derechos de tránsito?,1.0,0.8373037576675415,0.9022102057933807,0.9313663244247437,0.9067170023918152,1.0,1.0,0.14157014157014156
2,hard,¿Cómo limita la Constitución los efectos de la pena por traición y en qué artículo se establece?,1.0,0.803945004940033,0.8797974586486816,0.9128093719482422,0.8923521637916565,1.0,1.0,0.11661807580174928
2,hard,Describa el procedimiento para que el Congreso convierta en ley un proyecto rechazado por el Poder Ejecutivo.,1.0,0.8643534183502197,0.8906487822532654,0.8832019567489624,0.8693417310714722,1.0,1.0,0.04113475177304965
2,hard,¿Qué requisitos deben cumplir los ministros para ser responsables políticamente de los actos presidenciales que refrendan?,1.0,0.8504517078399658,0.8866140842437744,0.8853384256362915,0.8829516172409058,1.0,1.0,0.03632478632478633
2,hard,¿Qué disposiciones transitorias limitan el uso de legislación delegada preexistente y en qué plazo caduca si no se ratifica?,1.0,0.8218790292739868,0.8766208589076996,0.9154008626937866,0.9016886949539185,1.0,1.0,0.19512195121951223
2,hard,Explique la obligación de los poderes del Estado de prestar juramento a la Constitución reformada de 1994 y dónde se encuentra.,1.0,0.8418654799461365,0.9007947146892548,0.9176751971244812,0.9045129418373108,1.0,1.0,0.1775585696670777
2,hard,¿Qué requisitos de edad y ciudadanía debe cumplir un candidato a senador y dónde se regulan?,1.0,0.8077829480171204,0.8611359596252441,0.9012115001678467,0.8477544784545898,1.0,1.0,0.10326086956521739
2,hard,"Si se produce una vacante en la Presidencia y Vicepresidencia, ¿cómo se determina quién ejerce el Poder Ejecutivo?",1.0,0.8450857400894165,0.9093701243400574,0.8191874027252197,0.9411193132400513,1.0,1.0,0.47549019607843135
2,hard,¿Qué criterios debe contemplar el Congreso al fijar el presupuesto general de gastos y cálculo de recursos?,1.0,0.7965944409370422,0.8578356504440308,0.8548189997673035,0.8574238419532776,1.0,1.0,0.2413087934560327
2,hard,¿Qué sanciones prevé la Constitución para los autores de actos de fuerza que interrumpan el orden democrático?,1.0,0.8664669394493103,0.8924394249916077,0.8946964740753174,0.8826659917831421,1.0,1.0,0.09613130128956623
2,hard,Explique la relación entre el derecho a un ambiente sano y la obligación de recomposición del daño ambiental.,1.0,0.8570332527160645,0.9034604132175446,0.9040498733520508,0.9280515909194946,1.0,1.0,0.13574097135740973
2,hard,¿Qué requisitos de quórum y simultaneidad rigen para que las Cámaras sesionen ordinariamente?,1.0,0.8476781845092773,0.8644169569015503,0.8780272006988525,0.8457252979278564,1.0,1.0,0.15454545454545457
2,hard,¿Qué garantías laborales y de seguridad social reconoce el artículo 14 bis y quién es responsable de otorgarlas?,1.0,0.8792493343353271,0.896411806344986,0.8861269354820251,0.8763794898986816,1.0,1.0,0.02886836027713626
2,hard,¿Cómo se determina la base poblacional para la elección de diputados y con qué frecuencia puede modificarse?,1.0,0.8407724499702454,0.892223060131073,0.8906869888305664,0.8772649765014648,1.0,1.0,0.08902691511387163
2,hard,¿Qué funciones ejerce el Presidente como comandante en jefe de las Fuerzas Armadas y bajo qué control del Congreso?,1.0,0.8499681949615479,0.9050494134426117,0.8876310586929321,0.8987014293670654,1.0,1.0,0.052073288331726135
2,hard,¿Qué facultades exclusivas conserva el Congreso sobre el territorio de la Capital de la Nación y cómo se limita la policía provincial en esos establecimientos?,1.0,0.8535441160202026,0.895275890827179,0.8871427774429321,0.9012444019317627,1.0,1.0,0.36418511066398385
2,hard,"¿Qué principios rigen la distribución de recursos coparticipables entre Nación, provincias y Ciudad de Buenos Aires?",1.0,0.8183631896972656,0.8873742818832397,0.9013148546218872,0.8731707334518433,1.0,1.0,0.03732162458836443
2,hard,¿Cómo protege la Constitución la libertad de prensa y qué restricciones impone al Congreso al respecto?,1.0,0.8444868326187134,0.8858622312545776,0.8915649652481079,0.8965663909912109,1.0,1.0,0.013123359580052492
2,hard,¿Qué condiciones se requieren para la creación de nuevas provincias dentro de la Nación?,1.0,0.8425027132034302,0.8866672217845917,0.872352123260498,0.8988226056098938,1.0,1.0,0.3063457330415755
2,hard,¿Qué artículo constitucional permite fundamentar el derecho a solicitar la eliminación de datos personales de una base de datos privada en Internet?,1.0,0.8272318840026855,0.8909510970115662,0.9290380477905273,0.8931468725204468,1.0,1.0,0.05914396887159533
2,hard,¿Qué norma constitucional habilita la aplicación de principios internacionales como el derecho al olvido digital?,1.0,0.8392975926399231,0.8741430044174194,0.9221826791763306,0.8972796201705933,1.0,1.0,0.04866743916570104
2,hard,¿Qué artículo puede invocarse para cuestionar la vigilancia masiva del Estado a través de tecnologías digitales?,1.0,0.8383795619010925,0.8767430186271667,0.8867816925048828,0.8620313405990601,1.0,1.0,0.028452874925903975
2,hard,¿Qué disposición constitucional protege a una persona cuyo correo electrónico fue intervenido sin orden judicial?,1.0,0.8042316436767578,0.8797298967838287,0.909241795539856,0.8890299797058105,1.0,1.0,0.10377358490566038
2,hard,¿Qué artículos respaldan el reclamo ante una empresa por el uso indebido de datos biométricos obtenidos mediante una aplicación móvil?,1.0,0.8346483111381531,0.8879972696304321,0.8962819576263428,0.9000133275985718,1.0,1.0,0.06147809025506867
2,hard,¿Qué base constitucional sostiene el derecho a expresar opiniones políticas en redes sociales sin censura previa?,1.0,0.8225880861282349,0.8798708021640778,0.9114304184913635,0.8686875104904175,1.0,1.0,0.06653620352250489
2,hard,¿Qué norma constitucional puede usarse para defender la neutralidad de la red como principio de acceso equitativo a Internet?,1.0,0.8148900866508484,0.8538603782653809,0.9068179726600647,0.8342036604881287,1.0,1.0,0.032458233890214794
3,easy,¿Qué forma de gobierno adopta la Nación Argentina?,1.0,0.8403974771499634,0.8969045877456665,0.9111779928207397,0.9053372144699097,1.0,1.0,0.6423357664233577
3,easy,¿Qué culto sostiene el Gobierno federal?,1.0,0.8440383076667786,0.8994407951831818,0.8597635626792908,0.897911787033081,1.0,1.0,0.5581395348837209
3,easy,¿Dónde residen las autoridades del Gobierno federal?,1.0,0.8565609455108643,0.8992329835891724,0.8624327182769775,0.8936117887496948,1.0,1.0,0.38818565400843885
3,easy,¿Con qué fondos provee el Gobierno federal los gastos de la Nación?,1.0,0.8465492725372314,0.9049602746963501,0.906220555305481,0.8991883993148804,1.0,1.0,0.04024767801857585
3,easy,¿Qué deben asegurar las provincias en sus propias constituciones?,1.0,0.8333137035369873,0.8945832550525665,0.8788536787033081,0.87437504529953,1.0,1.0,0.08723404255319149
3,easy,¿En qué casos puede el Gobierno federal intervenir en una provincia?,1.0,0.8533428907394409,0.9024120569229126,0.8851532936096191,0.8950718641281128,1.0,1.0,0.3037542662116041
3,easy,¿Qué validez tienen los actos públicos de una provincia en las demás?,1.0,0.8042454719543457,0.8841865658760071,0.8883019089698792,0.8485229015350342,1.0,1.0,0.12394366197183097
3,easy,¿Qué derechos tienen los ciudadanos de una provincia en otra?,1.0,0.8393430709838867,0.9003041982650757,0.8762279748916626,0.8846092224121094,1.0,1.0,0.5674740484429065
3,easy,¿Cuántas aduanas puede haber en el territorio nacional?,1.0,0.8255503177642822,0.8827566504478455,0.8822979927062988,0.8853984475135803,1.0,1.0,0.3333333333333333
3,easy,¿Es libre la circulación de productos nacionales dentro de la República?,1.0,0.8075603246688843,0.8809657096862793,0.9063299894332886,0.8536866903305054,1.0,1.0,0.26436781609195403
3,easy,¿Pueden imponerse derechos de tránsito a mercaderías entre provincias?,1.0,0.8002511858940125,0.894906759262085,0.9043172597885132,0.8978115320205688,1.0,1.0,0.4083769633507853
3,easy,¿Se puede obligar a buques de una provincia a pagar derechos de tránsito en otro puerto?,1.0,0.7821743488311768,0.870172768831253,0.9145999550819397,0.821621298789978,1.0,1.0,0.04416403785488959
3,easy,¿Puede crearse una nueva provincia sin consentimiento de la provincia afectada?,1.0,0.8249133825302124,0.8899970650672913,0.88446044921875,0.8926573991775513,1.0,1.0,0.5411764705882353
3,easy,Mencione dos derechos reconocidos en el artículo 14.,1.0,0.8129160404205322,0.8839034140110016,0.9242460131645203,0.905737042427063,1.0,1.0,0.5439999999999999
3,easy,¿Qué garantiza el artículo 14 bis respecto de la jornada laboral?,1.0,0.812212347984314,0.8765205442905426,0.9193914532661438,0.8894553184509277,1.0,1.0,0.4153846153846154
3,easy,¿Existen esclavos en la Nación Argentina según la Constitución?,1.0,0.8510657548904419,0.9104928374290466,0.9205601811408997,0.9157810211181641,1.0,1.0,0.08163265306122448
3,easy,¿Reconoce la Constitución títulos de nobleza?,1.0,0.8088308572769165,0.8782225847244263,0.8753265142440796,0.8832122087478638,1.0,1.0,0.38139534883720927
3,easy,¿Qué requisito establece la Constitución para expropiar una propiedad?,1.0,0.8300034999847412,0.8732675611972809,0.9151016473770142,0.8878350257873535,1.0,1.0,0.10774410774410774
3,easy,¿Puede alguien ser penado sin juicio previo fundado en ley?,1.0,0.7657703757286072,0.856174111366272,0.885820746421814,0.8113887310028076,1.0,1.0,0.13559322033898305
3,easy,¿Qué acciones están exentas de la autoridad de los magistrados según el artículo 19?,1.0,0.8102902173995972,0.8954705893993378,0.8740005493164062,0.9055731296539307,1.0,1.0,0.4509090909090909
3,easy,¿Deben los extranjeros pagar contribuciones forzosas extraordinarias?,0.95,0.7497378587722778,0.8512493968009949,0.9111254215240479,0.8364053964614868,0.8,1.0,0.3829787234042554
3,easy,¿Está obligado un ciudadano argentino a armarse en defensa de la patria?,1.0,0.8020322322845459,0.8915085196495056,0.914833664894104,0.8777363300323486,1.0,1.0,0.3154121863799283
3,easy,¿Puede el pueblo deliberar o gobernar directamente?,1.0,0.8157734870910645,0.8775729537010193,0.8840027451515198,0.8439425230026245,1.0,1.0,0.36111111111111116
3,easy,"Durante el estado de sitio, ¿puede el Presidente aplicar penas?",1.0,0.7920913100242615,0.84624183177948,0.9154080152511597,0.8224202394485474,1.0,1.0,0.054263565891472874
3,easy,¿Qué institución judicial debe promover el Congreso según el artículo 24?,1.0,0.8067812919616699,0.8913330733776093,0.9281415939331055,0.8941643238067627,1.0,1.0,0.358974358974359
3,easy,¿Puede el Gobierno federal restringir la entrada de inmigrantes europeos que traigan por objeto labrar la tierra?,1.0,0.7674542665481567,0.8608697056770325,0.890795111656189,0.8256138563156128,1.0,1.0,0.10218978102189781
3,easy,¿Es libre la navegación de los ríos interiores para todas las banderas?,1.0,0.8175607919692993,0.8922084271907806,0.9368689656257629,0.8743124604225159,1.0,1.0,0.31336405529953915
3,easy,¿Qué obliga al Gobierno federal respecto de tratados internacionales?,1.0,0.8044339418411255,0.8924075961112976,0.8475538492202759,0.8934918642044067,1.0,1.0,0.3035714285714286
3,easy,¿Pueden las leyes alterar los principios y garantías de la Constitución?,1.0,0.7989259958267212,0.8987289667129517,0.8943716287612915,0.9162964820861816,1.0,1.0,0.328125
3,easy,¿Puede el Congreso conceder la suma del poder público al Ejecutivo?,1.0,0.7998650670051575,0.8628906607627869,0.9333404302597046,0.8408046960830688,1.0,1.0,0.18326693227091634
3,easy,¿Qué mayoría del Congreso se requiere para declarar la necesidad de reformar la Constitución?,1.0,0.8199338912963867,0.8724803328514099,0.8339780569076538,0.9294121265411377,1.0,1.0,0.6875000000000001
3,easy,¿Qué jerarquía tienen los tratados con potencias extranjeras junto a la Constitución y las leyes?,1.0,0.8336930274963379,0.8700629472732544,0.8791297078132629,0.8821566104888916,1.0,1.0,0.3217391304347826
3,easy,¿Puede el Congreso dictar leyes que restrinjan la libertad de imprenta?,1.0,0.7466859817504883,0.8365966081619263,0.8754559755325317,0.7800341844558716,1.0,1.0,0.23076923076923075
3,easy,¿Puede un juez federal ser simultáneamente juez provincial?,1.0,0.7815883159637451,0.866702139377594,0.8503017425537109,0.8382301330566406,1.0,1.0,0.2087912087912088
3,easy,¿Qué nombres oficiales puede usar la Nación Argentina?,1.0,0.8586822152137756,0.9008130133152008,0.8961158990859985,0.9082543849945068,1.0,1.0,0.5382059800664453
3,easy,¿Qué derecho ambiental reconoce la Constitución?,1.0,0.8359323740005493,0.9065763652324677,0.8883913159370422,0.9001812934875488,1.0,1.0,0.020979020979020976
3,easy,¿Cómo es el sufragio según la Constitución?,1.0,0.8094034790992737,0.8778846859931946,0.9245717525482178,0.9018524289131165,1.0,1.0,0.6554621848739496
3,easy,¿Qué son los partidos políticos para la Constitución?,1.0,0.8337201476097107,0.8948999643325806,0.886584997177124,0.9017908573150635,1.0,1.0,0.576271186440678
3,easy,¿Qué derecho tienen los ciudadanos respecto a la iniciativa legislativa?,1.0,0.83609539270401,0.8880741596221924,0.8938673734664917,0.8793056607246399,1.0,1.0,0.42471042471042475
3,easy,¿Qué efecto tiene un voto afirmativo del pueblo en una consulta popular vinculante?,1.0,0.7911895513534546,0.885526180267334,0.8985638618469238,0.8949615955352783,1.0,1.0,0.5022026431718062
3,easy,¿Cuál es la capital de Francia según la Constitución Argentina?,1.0,0.7657703757286072,0.8318384289741516,0.9080628156661987,0.7986553311347961,1.0,1.0,0.045714285714285714
3,easy,¿Quién ganó la Copa Mundial de Fútbol de 1978?,1.0,0.7702171802520752,0.8229855000972748,0.8895595073699951,0.8432314395904541,1.0,1.0,0.23645320197044334
3,easy,¿Cuál es la fórmula química del agua según la Constitución?,1.0,0.7674750089645386,0.8341035544872284,0.911083459854126,0.7908419966697693,1.0,1.0,0.015625
3,easy,¿Qué temperatura promedio anual menciona la Constitución para la ciudad de Buenos Aires?,1.0,0.7597137689590454,0.8136445581912994,0.9372835755348206,0.8192078471183777,1.0,1.0,0.21311475409836064
3,easy,¿Cuál es la edad mínima para conducir un automóvil según la Constitución Argentina?,1.0,0.7807149291038513,0.8407896161079407,0.9087815880775452,0.7901110649108887,1.0,1.0,0.046979865771812075
3,easy,¿Qué dice la Constitución acerca de los eclipses solares?,1.0,0.770564079284668,0.8338333964347839,0.9136490821838379,0.8195706605911255,1.0,1.0,0.05783132530120482
3,easy,¿Cómo se calcula el interés compuesto según la Constitución Argentina?,1.0,0.7770909070968628,0.8436177372932434,0.8904906511306763,0.809398353099823,1.0,1.0,0.04454865181711606
3,easy,¿Dónde ubica la Constitución las Cataratas del Iguazú?,1.0,0.7602784633636475,0.8510521054267883,0.9062919020652771,0.8036911487579346,1.0,1.0,0.006644518272425249
