experiment,difficulty,question,context_recall,faithfulness,answer_relevance,answer_correctness,rouge_l
2,easy,¿Cómo se calcula el interés compuesto según la Constitución Argentina?,0.7749291658401489,0.8334316611289978,0.901755392551422,0.8093518614768982,0.0109890109890109
2,easy,¿Dónde ubica la Constitución las Cataratas del Iguazú?,0.7627747058868408,0.8334801495075226,0.9106634855270386,0.8285689949989319,0.1842105263157894
2,easy,"¿Quién fue el primer presidente de los Estados Unidos, de acuerdo con la Constitución Argentina?",0.7665539979934692,0.8427949547767639,0.9087164402008056,0.8212436437606812,0.064
2,easy,¿Cuántos artículos tiene la Constitución Mexicana según la Constitución Argentina?,0.755046010017395,0.8100014925003052,0.9118201732635498,0.8182121515274048,0.225563909774436
2,hard,¿En qué supuestos puede el Presidente declarar el estado de sitio y qué órgano debe intervenir para convalidarlo según se trate de ataque exterior o conmoción interior?,0.9059402942657472,0.9352479875087738,0.9284322261810304,0.9566314220428468,0.0776302349336057
2,hard,Explique el procedimiento completo para destituir a un juez de la Corte Suprema y qué efectos produce la sentencia condenatoria del Senado.,0.8824172616004944,0.8974470496177673,0.8781073689460754,0.8972389698028564,0.056757715501951
2,hard,"Si una provincia es intervenida federalmente por decreto del Poder Ejecutivo durante el receso del Congreso, ¿qué pasos constitucionales deben seguirse para mantener o revocar esa intervención?",0.8514310121536255,0.9017044603824615,0.9131089448928832,0.8957216143608093,0.0454096742349457
2,hard,¿Cuál es el mecanismo constitucional para reformar la Constitución y qué mayoría legislativa se requiere en cada etapa?,0.8544943332672119,0.8761825561523438,0.890609860420227,0.8856991529464722,0.0186588921282798
2,hard,Una ley pretende modificar el régimen electoral. ¿Qué requisito especial de votación exige la Constitución para su aprobación y qué artículo lo establece?,0.8169659972190857,0.8808657824993134,0.91369891166687,0.8588836193084717,0.0650887573964497
2,hard,Describa las condiciones y el control parlamentario de los decretos de necesidad y urgencia (DNU).,0.8906228542327881,0.8992626070976257,0.8784019947052002,0.8995181322097778,0.0463960231980115
2,hard,¿Qué principios deben regir la ley convenio de coparticipación federal y qué mayoría se exige para aprobarla?,0.868071436882019,0.8883495628833771,0.8943232297897339,0.8733363151550293,0.0839506172839506
2,hard,¿Qué derechos específicos reconoce la Constitución a los pueblos indígenas y qué nivel de gobierno puede ejercer concurrentemente esas atribuciones?,0.8960634469985962,0.9003122746944427,0.8988454341888428,0.8991789817810059,0.0974264705882353
2,hard,¿Qué requisitos deben cumplirse para que una fórmula presidencial sea proclamada electa en primera vuelta y en qué casos se procede a segunda vuelta?,0.8615800142288208,0.912042886018753,0.9133831858634948,0.9285082817077636,0.2261048304213772
2,hard,Explique el proceso para remover al Jefe de Gabinete y qué quórum requiere la moción de censura.,0.8294360041618347,0.8761241436004639,0.896482527256012,0.8755171298980713,0.1032056293979671
2,hard,¿En qué materias está prohibida la delegación legislativa y qué sucede con la normativa delegada una vez vencido el plazo fijado?,0.8381014466285706,0.9104238748550416,0.9057151079177856,0.9297311305999756,0.1423728813559322
2,hard,¿Qué mayoría necesita el Congreso para autorizar la introducción de tropas extranjeras en el territorio nacional y cuál es la base constitucional?,0.7992708683013916,0.8370421528816223,0.9168506860733032,0.8387917876243591,0.0958904109589041
2,hard,¿Qué efectos tiene la condena del Senado en un juicio político respecto de responsabilidad penal posterior?,0.8187847137451172,0.8860114216804504,0.8900678157806396,0.8639754056930542,0.0238379022646007
2,hard,¿Cómo se garantiza la independencia funcional y la imparcialidad del órgano de control externo del Poder Ejecutivo?,0.8263403177261353,0.8775551617145538,0.8494940996170044,0.8678953647613525,0.0392156862745098
2,hard,¿Qué competencias comparten la Nación y las provincias en materia ambiental y cómo se reparten las facultades normativas?,0.8697630763053894,0.9018335938453674,0.920274019241333,0.913166046142578,0.1394190871369295
2,hard,Compare la acción de amparo con el hábeas corpus y explique cuándo procede cada una.,0.8476999998092651,0.8707728385925293,0.8571978807449341,0.8772042989730835,0.0445419267757718
2,hard,¿Qué control establece la Constitución para evitar la concentración del poder público en el Poder Ejecutivo y qué sanción prevé?,0.7966246604919434,0.8491410613059998,0.8651521801948547,0.8007364273071289,0.0272384815995363
2,hard,"Si el Presidente vetó parcialmente un proyecto de ley, ¿en qué casos pueden promulgarse las partes no observadas?",0.8489224314689636,0.8895290791988373,0.8723270893096924,0.8952546715736389,0.0202275600505689
2,hard,Explique cómo se nombra y ratifica a los magistrados federales inferiores y qué sucede al cumplir 75 años.,0.8401612043380737,0.9049709141254424,0.9128180742263794,0.9180563688278198,0.0446194225721784
2,hard,¿Bajo qué condiciones puede un ciudadano extranjero acceder a la nacionalidad argentina por naturalización y qué autoridad puede abreviar el plazo?,0.8287681937217712,0.8815284073352814,0.8942848443984985,0.8784654140472412,0.3076923076923077
2,hard,Se propone un tratado de integración con un país latinoamericano que delega jurisdicción a un organismo supraestatal. ¿Qué mayoría parlamentaria se exige para aprobarlo?,0.8090277910232544,0.8801507353782654,0.9197741150856018,0.8851631879806519,0.4077669902912621
2,hard,¿Qué garantías tienen los legisladores respecto de su libertad individual durante su mandato y qué excepción se prevé?,0.8297408223152161,0.8863843977451324,0.9022293090820312,0.8704779744148254,0.1288433382137628
2,hard,¿Qué principio fija la Constitución sobre la inviolabilidad de la propiedad y bajo qué requisitos puede procederse a la expropiación?,0.8482365608215332,0.900361031293869,0.8975266218185425,0.8926323652267456,0.2157575757575757
2,hard,¿Cómo se asegura la independencia financiera y funcional del Ministerio Público y quiénes lo integran?,0.8264049291610718,0.8917840719223022,0.9062985181808472,0.9005935192108154,0.2811881188118812
2,hard,Explique el régimen de aprobación para leyes que modifiquen el presupuesto nacional y qué funcionario coordina su envío al Congreso.,0.8135319948196411,0.867003858089447,0.8508005142211914,0.8604280948638916,0.0420743639921722
2,hard,¿Qué prohibiciones rigen para las provincias en materia de política exterior y fuerzas armadas?,0.8132696151733398,0.8846099078655243,0.9124530553817748,0.8907554745674133,0.4853168469860897
2,hard,Un proyecto de ley es aprobado por la Cámara de origen y luego rechazado totalmente por la revisora. ¿Puede insistirse en ese proyecto en la misma sesión legislativa?,0.8232791423797607,0.8929226398468018,0.8707871437072754,0.9355518817901612,0.7
2,hard,¿Qué derechos reconoce la Constitución a los consumidores y usuarios y qué obligaciones impone al Estado para garantizarlos?,0.852893590927124,0.8657844066619873,0.8746394515037537,0.8634740114212036,0.0163812360387192
2,hard,¿Cómo se conforma el Senado y qué sistema asegura representación de la primera minoría?,0.8519713282585144,0.9042521715164183,0.8853510618209839,0.8980476260185242,0.2686567164179104
2,hard,¿Qué pasos prevé la Constitución para que una ley convenio de coparticipación no pueda ser modificada unilateralmente?,0.8412484526634216,0.881502091884613,0.9104483127593994,0.8792382478713989,0.29973474801061
2,hard,¿Qué mecanismos prevé el artículo 41 para prohibir el ingreso de residuos peligrosos al país y a qué autoridad compete dictar normas complementarias?,0.8511089086532593,0.8808540999889374,0.925594925880432,0.8871110677719116,0.2279202279202279
2,hard,Explique el alcance de la cláusula de 'igualdad real' del artículo 37 y cómo se garantiza en la participación política.,0.8281620740890503,0.8776360154151917,0.8725206255912781,0.8648863434791565,0.0994386527666399
2,hard,¿Cuál es la jerarquía normativa de los tratados de derechos humanos enumerados y qué mayoría requiere su denuncia?,0.8413330316543579,0.8780028223991394,0.8867198824882507,0.8515158891677856,0.1682070240295748
2,hard,"¿Qué requisitos deben cumplirse para que el Congreso pueda declarar la guerra, y qué facultades complementarias posee el Ejecutivo una vez declarada?",0.873815655708313,0.9013184905052184,0.9102131128311156,0.9077496528625488,0.0478405315614617
2,hard,¿Qué procedimientos de participación ciudadana directa reconoce la Constitución y cuáles son sus limitaciones temáticas?,0.8465158939361572,0.8935419321060181,0.8802289962768555,0.89351487159729,0.0652818991097922
2,hard,Un ciudadano presenta acción de hábeas data para acceder y corregir datos en un registro privado. ¿En qué artículo se fundamenta y qué puede solicitar?,0.8635044097900391,0.9040768444538116,0.91376793384552,0.9024774432182312,0.1736111111111111
2,hard,¿Qué mayoría se requiere para aprobar una ley que disponga la intervención federal de la Ciudad de Buenos Aires?,0.7863792777061462,0.8670968413352966,0.8990023136138916,0.8599342107772827,0.0544871794871794
2,hard,¿Qué órgano selecciona y propone a los magistrados federales y cuáles son sus atribuciones disciplinarias?,0.8693228960037231,0.894849956035614,0.921991229057312,0.8894789814949036,0.1535776614310645
2,hard,Explique cómo se garantiza la intangibilidad de la remuneración de los jueces y dónde se consagra este principio.,0.8388866782188416,0.883094310760498,0.8790385723114014,0.8899141550064087,0.1215189873417721
2,hard,¿Qué principio rige la circulación de bienes entre provincias y qué prohibiciones establece respecto de derechos de tránsito?,0.8373037576675415,0.9022102057933808,0.9313663244247437,0.9067170023918152,0.1415701415701415
2,hard,¿Cómo limita la Constitución los efectos de la pena por traición y en qué artículo se establece?,0.803945004940033,0.8797974586486816,0.9128093719482422,0.8923521637916565,0.1166180758017492
2,hard,Describa el procedimiento para que el Congreso convierta en ley un proyecto rechazado por el Poder Ejecutivo.,0.8643534183502197,0.8906487822532654,0.8832019567489624,0.8693417310714722,0.0411347517730496
2,hard,¿Qué requisitos deben cumplir los ministros para ser responsables políticamente de los actos presidenciales que refrendan?,0.8504517078399658,0.8866140842437744,0.8853384256362915,0.8829516172409058,0.0363247863247863
2,hard,¿Qué disposiciones transitorias limitan el uso de legislación delegada preexistente y en qué plazo caduca si no se ratifica?,0.8218790292739868,0.8766208589076996,0.9154008626937866,0.9016886949539183,0.1951219512195122
2,hard,Explique la obligación de los poderes del Estado de prestar juramento a la Constitución reformada de 1994 y dónde se encuentra.,0.8418654799461365,0.9007947146892548,0.9176751971244812,0.9045129418373108,0.1775585696670777
2,hard,¿Qué requisitos de edad y ciudadanía debe cumplir un candidato a senador y dónde se regulan?,0.8077829480171204,0.8611359596252441,0.9012115001678468,0.8477544784545898,0.1032608695652173
2,hard,"Si se produce una vacante en la Presidencia y Vicepresidencia, ¿cómo se determina quién ejerce el Poder Ejecutivo?",0.8450857400894165,0.9093701243400574,0.8191874027252197,0.9411193132400512,0.4754901960784313
2,hard,¿Qué criterios debe contemplar el Congreso al fijar el presupuesto general de gastos y cálculo de recursos?,0.7965944409370422,0.8578356504440308,0.8548189997673035,0.8574238419532776,0.2413087934560327
2,hard,¿Qué sanciones prevé la Constitución para los autores de actos de fuerza que interrumpan el orden democrático?,0.8664669394493103,0.8924394249916077,0.8946964740753174,0.8826659917831421,0.0961313012895662
2,hard,Explique la relación entre el derecho a un ambiente sano y la obligación de recomposición del daño ambiental.,0.8570332527160645,0.9034604132175446,0.9040498733520508,0.9280515909194946,0.1357409713574097
2,hard,¿Qué requisitos de quórum y simultaneidad rigen para que las Cámaras sesionen ordinariamente?,0.8476781845092773,0.8644169569015503,0.8780272006988525,0.8457252979278564,0.1545454545454545
2,hard,¿Qué garantías laborales y de seguridad social reconoce el artículo 14 bis y quién es responsable de otorgarlas?,0.8792493343353271,0.896411806344986,0.8861269354820251,0.8763794898986816,0.0288683602771362
2,hard,¿Cómo se determina la base poblacional para la elección de diputados y con qué frecuencia puede modificarse?,0.8407724499702454,0.892223060131073,0.8906869888305664,0.8772649765014648,0.0890269151138716
2,hard,¿Qué funciones ejerce el Presidente como comandante en jefe de las Fuerzas Armadas y bajo qué control del Congreso?,0.8499681949615479,0.9050494134426116,0.8876310586929321,0.8987014293670654,0.0520732883317261
2,hard,¿Qué facultades exclusivas conserva el Congreso sobre el territorio de la Capital de la Nación y cómo se limita la policía provincial en esos establecimientos?,0.8535441160202026,0.895275890827179,0.8871427774429321,0.9012444019317628,0.3641851106639838
2,hard,"¿Qué principios rigen la distribución de recursos coparticipables entre Nación, provincias y Ciudad de Buenos Aires?",0.8183631896972656,0.8873742818832397,0.9013148546218872,0.8731707334518433,0.0373216245883644
2,hard,¿Cómo protege la Constitución la libertad de prensa y qué restricciones impone al Congreso al respecto?,0.8444868326187134,0.8858622312545776,0.8915649652481079,0.8965663909912109,0.0131233595800524
2,hard,¿Qué condiciones se requieren para la creación de nuevas provincias dentro de la Nación?,0.8425027132034302,0.8866672217845917,0.872352123260498,0.8988226056098938,0.3063457330415755
2,hard,¿Qué artículo constitucional permite fundamentar el derecho a solicitar la eliminación de datos personales de una base de datos privada en Internet?,0.8272318840026855,0.8909510970115662,0.9290380477905272,0.8931468725204468,0.0591439688715953
2,hard,¿Qué norma constitucional habilita la aplicación de principios internacionales como el derecho al olvido digital?,0.8392975926399231,0.8741430044174194,0.9221826791763306,0.8972796201705933,0.048667439165701
2,hard,¿Qué artículo puede invocarse para cuestionar la vigilancia masiva del Estado a través de tecnologías digitales?,0.8383795619010925,0.8767430186271667,0.8867816925048828,0.8620313405990601,0.0284528749259039
2,hard,¿Qué disposición constitucional protege a una persona cuyo correo electrónico fue intervenido sin orden judicial?,0.8042316436767578,0.8797298967838287,0.909241795539856,0.8890299797058105,0.1037735849056603
2,hard,¿Qué artículos respaldan el reclamo ante una empresa por el uso indebido de datos biométricos obtenidos mediante una aplicación móvil?,0.8346483111381531,0.8879972696304321,0.8962819576263428,0.9000133275985718,0.0614780902550686
2,hard,¿Qué base constitucional sostiene el derecho a expresar opiniones políticas en redes sociales sin censura previa?,0.8225880861282349,0.8798708021640778,0.9114304184913636,0.8686875104904175,0.0665362035225048
2,hard,¿Qué norma constitucional puede usarse para defender la neutralidad de la red como principio de acceso equitativo a Internet?,0.8148900866508484,0.8538603782653809,0.9068179726600648,0.8342036604881287,0.0324582338902147
3,easy,¿Qué forma de gobierno adopta la Nación Argentina?,0.8403974771499634,0.8969045877456665,0.9111779928207396,0.9053372144699096,0.6423357664233577
3,easy,¿Qué culto sostiene el Gobierno federal?,0.8440383076667786,0.8994407951831818,0.8597635626792908,0.897911787033081,0.5581395348837209
3,easy,¿Dónde residen las autoridades del Gobierno federal?,0.8565609455108643,0.8992329835891724,0.8624327182769775,0.8936117887496948,0.3881856540084388
3,easy,¿Con qué fondos provee el Gobierno federal los gastos de la Nación?,0.8465492725372314,0.90496027469635,0.906220555305481,0.8991883993148804,0.0402476780185758
3,easy,¿Qué deben asegurar las provincias en sus propias constituciones?,0.8333137035369873,0.8945832550525665,0.8788536787033081,0.87437504529953,0.0872340425531914
3,easy,¿En qué casos puede el Gobierno federal intervenir en una provincia?,0.8533428907394409,0.9024120569229126,0.8851532936096191,0.8950718641281128,0.3037542662116041
3,easy,¿Qué validez tienen los actos públicos de una provincia en las demás?,0.8042454719543457,0.8841865658760071,0.8883019089698792,0.8485229015350342,0.1239436619718309
3,easy,¿Qué derechos tienen los ciudadanos de una provincia en otra?,0.8393430709838867,0.9003041982650757,0.8762279748916626,0.8846092224121094,0.5674740484429065
3,easy,¿Cuántas aduanas puede haber en el territorio nacional?,0.8255503177642822,0.8827566504478455,0.8822979927062988,0.8853984475135803,0.3333333333333333
3,easy,¿Es libre la circulación de productos nacionales dentro de la República?,0.8075603246688843,0.8809657096862793,0.9063299894332886,0.8536866903305054,0.264367816091954
3,easy,¿Pueden imponerse derechos de tránsito a mercaderías entre provincias?,0.8002511858940125,0.894906759262085,0.9043172597885132,0.8978115320205688,0.4083769633507853
3,easy,¿Se puede obligar a buques de una provincia a pagar derechos de tránsito en otro puerto?,0.7821743488311768,0.870172768831253,0.9145999550819396,0.821621298789978,0.0441640378548895
3,easy,¿Puede crearse una nueva provincia sin consentimiento de la provincia afectada?,0.8249133825302124,0.8899970650672913,0.88446044921875,0.8926573991775513,0.5411764705882353
3,easy,Mencione dos derechos reconocidos en el artículo 14.,0.8129160404205322,0.8839034140110016,0.9242460131645204,0.905737042427063,0.5439999999999999
3,easy,¿Qué garantiza el artículo 14 bis respecto de la jornada laboral?,0.812212347984314,0.8765205442905426,0.9193914532661438,0.8894553184509277,0.4153846153846154
3,easy,¿Existen esclavos en la Nación Argentina según la Constitución?,0.8510657548904419,0.9104928374290466,0.9205601811408995,0.915781021118164,0.0816326530612244
3,easy,¿Reconoce la Constitución títulos de nobleza?,0.8088308572769165,0.8782225847244263,0.8753265142440796,0.8832122087478638,0.3813953488372092
3,easy,¿Qué requisito establece la Constitución para expropiar una propiedad?,0.8300034999847412,0.8732675611972809,0.9151016473770142,0.8878350257873535,0.1077441077441077
3,easy,¿Puede alguien ser penado sin juicio previo fundado en ley?,0.7657703757286072,0.856174111366272,0.885820746421814,0.8113887310028076,0.135593220338983
3,easy,¿Qué acciones están exentas de la autoridad de los magistrados según el artículo 19?,0.8102902173995972,0.8954705893993378,0.8740005493164062,0.9055731296539308,0.4509090909090909
3,easy,¿Deben los extranjeros pagar contribuciones forzosas extraordinarias?,0.7497378587722778,0.8512493968009949,0.911125421524048,0.8364053964614868,0.3829787234042554
3,easy,¿Está obligado un ciudadano argentino a armarse en defensa de la patria?,0.8020322322845459,0.8915085196495056,0.914833664894104,0.8777363300323486,0.3154121863799283
3,easy,¿Puede el pueblo deliberar o gobernar directamente?,0.8157734870910645,0.8775729537010193,0.8840027451515198,0.8439425230026245,0.3611111111111111
3,easy,"Durante el estado de sitio, ¿puede el Presidente aplicar penas?",0.7920913100242615,0.84624183177948,0.9154080152511596,0.8224202394485474,0.0542635658914728
3,easy,¿Qué institución judicial debe promover el Congreso según el artículo 24?,0.8067812919616699,0.8913330733776093,0.9281415939331056,0.8941643238067627,0.358974358974359
3,easy,¿Puede el Gobierno federal restringir la entrada de inmigrantes europeos que traigan por objeto labrar la tierra?,0.7674542665481567,0.8608697056770325,0.890795111656189,0.8256138563156128,0.1021897810218978
3,easy,¿Es libre la navegación de los ríos interiores para todas las banderas?,0.8175607919692993,0.8922084271907806,0.9368689656257628,0.8743124604225159,0.3133640552995391
3,easy,¿Qué obliga al Gobierno federal respecto de tratados internacionales?,0.8044339418411255,0.8924075961112976,0.8475538492202759,0.8934918642044067,0.3035714285714286
3,easy,¿Pueden las leyes alterar los principios y garantías de la Constitución?,0.7989259958267212,0.8987289667129517,0.8943716287612915,0.9162964820861816,0.328125
3,easy,¿Puede el Congreso conceder la suma del poder público al Ejecutivo?,0.7998650670051575,0.8628906607627869,0.9333404302597046,0.8408046960830688,0.1832669322709163
3,easy,¿Qué mayoría del Congreso se requiere para declarar la necesidad de reformar la Constitución?,0.8199338912963867,0.8724803328514099,0.8339780569076538,0.9294121265411376,0.6875000000000001
3,easy,¿Qué jerarquía tienen los tratados con potencias extranjeras junto a la Constitución y las leyes?,0.8336930274963379,0.8700629472732544,0.8791297078132629,0.8821566104888916,0.3217391304347826
3,easy,¿Puede el Congreso dictar leyes que restrinjan la libertad de imprenta?,0.7466859817504883,0.8365966081619263,0.8754559755325317,0.7800341844558716,0.2307692307692307
3,easy,¿Puede un juez federal ser simultáneamente juez provincial?,0.7815883159637451,0.866702139377594,0.8503017425537109,0.8382301330566406,0.2087912087912088
3,easy,¿Qué nombres oficiales puede usar la Nación Argentina?,0.8586822152137756,0.9008130133152008,0.8961158990859985,0.9082543849945068,0.5382059800664453
3,easy,¿Qué derecho ambiental reconoce la Constitución?,0.8359323740005493,0.9065763652324677,0.8883913159370422,0.9001812934875488,0.0209790209790209
3,easy,¿Cómo es el sufragio según la Constitución?,0.8094034790992737,0.8778846859931946,0.9245717525482178,0.9018524289131165,0.6554621848739496
3,easy,¿Qué son los partidos políticos para la Constitución?,0.8337201476097107,0.8948999643325806,0.886584997177124,0.9017908573150636,0.576271186440678
3,easy,¿Qué derecho tienen los ciudadanos respecto a la iniciativa legislativa?,0.83609539270401,0.8880741596221924,0.8938673734664917,0.8793056607246399,0.4247104247104247
3,easy,¿Qué efecto tiene un voto afirmativo del pueblo en una consulta popular vinculante?,0.7911895513534546,0.885526180267334,0.8985638618469238,0.8949615955352783,0.5022026431718062
3,easy,¿Cuál es la capital de Francia según la Constitución Argentina?,0.7657703757286072,0.8318384289741516,0.9080628156661988,0.7986553311347961,0.0457142857142857
3,easy,¿Quién ganó la Copa Mundial de Fútbol de 1978?,0.7702171802520752,0.8229855000972748,0.8895595073699951,0.8432314395904541,0.2364532019704433
3,easy,¿Cuál es la fórmula química del agua según la Constitución?,0.7674750089645386,0.8341035544872284,0.911083459854126,0.7908419966697693,0.015625
3,easy,¿Qué temperatura promedio anual menciona la Constitución para la ciudad de Buenos Aires?,0.7597137689590454,0.8136445581912994,0.9372835755348206,0.8192078471183777,0.2131147540983606
3,easy,¿Cuál es la edad mínima para conducir un automóvil según la Constitución Argentina?,0.7807149291038513,0.8407896161079407,0.9087815880775452,0.7901110649108887,0.046979865771812
3,easy,¿Qué dice la Constitución acerca de los eclipses solares?,0.770564079284668,0.8338333964347839,0.913649082183838,0.8195706605911255,0.0578313253012048
3,easy,¿Cómo se calcula el interés compuesto según la Constitución Argentina?,0.7770909070968628,0.8436177372932434,0.8904906511306763,0.809398353099823,0.044548651817116
3,easy,¿Dónde ubica la Constitución las Cataratas del Iguazú?,0.7602784633636475,0.8510521054267883,0.9062919020652772,0.8036911487579346,0.0066445182724252
3,easy,"¿Quién fue el primer presidente de los Estados Unidos, de acuerdo con la Constitución Argentina?",0.7769771814346313,0.8500889837741852,0.9031047821044922,0.832724928855896,0.1079691516709511
3,easy,¿Cuántos artículos tiene la Constitución Mexicana según la Constitución Argentina?,0.7615633606910706,0.8273897767066956,0.9211758971214294,0.8284997940063477,0.1693548387096774
3,hard,¿En qué supuestos puede el Presidente declarar el estado de sitio y qué órgano debe intervenir para convalidarlo según se trate de ataque exterior o conmoción interior?,0.8762364387512207,0.9108355343341829,0.9088134765625,0.9171891808509828,0.0283569641367806
3,hard,Explique el procedimiento completo para destituir a un juez de la Corte Suprema y qué efectos produce la sentencia condenatoria del Senado.,0.8782635927200317,0.867885172367096,0.8511371612548828,0.8630566000938416,0.0394018514122952
3,hard,"Si una provincia es intervenida federalmente por decreto del Poder Ejecutivo durante el receso del Congreso, ¿qué pasos constitucionales deben seguirse para mantener o revocar esa intervención?",0.8336018323898315,0.8790914118289948,0.8998811841011047,0.8748579621315002,0.0349236046149049
3,hard,¿Cuál es el mecanismo constitucional para reformar la Constitución y qué mayoría legislativa se requiere en cada etapa?,0.8966509103775024,0.8834313452243805,0.9127554893493652,0.8801144957542419,0.2052313883299798
3,hard,Una ley pretende modificar el régimen electoral. ¿Qué requisito especial de votación exige la Constitución para su aprobación y qué artículo lo establece?,0.8004984855651855,0.888547271490097,0.9005824327468872,0.8778441548347473,0.1101449275362318
3,hard,Describa las condiciones y el control parlamentario de los decretos de necesidad y urgencia (DNU).,0.8464758396148682,0.8658193647861481,0.8627468347549438,0.8590238690376282,0.0673464548257054
3,hard,¿Qué principios deben regir la ley convenio de coparticipación federal y qué mayoría se exige para aprobarla?,0.8236224055290222,0.8511354327201843,0.8872830867767334,0.8247318267822266,0.0516666666666666
3,hard,¿Qué derechos específicos reconoce la Constitución a los pueblos indígenas y qué nivel de gobierno puede ejercer concurrentemente esas atribuciones?,0.8136959671974182,0.8810683190822601,0.8782923221588135,0.8416992425918579,0.0120378331900257
3,hard,¿Qué requisitos deben cumplirse para que una fórmula presidencial sea proclamada electa en primera vuelta y en qué casos se procede a segunda vuelta?,0.8788817524909973,0.925892174243927,0.9132933616638184,0.9253243803977966,0.2099236641221374
3,hard,Explique el proceso para remover al Jefe de Gabinete y qué quórum requiere la moción de censura.,0.8289769887924194,0.8817051351070404,0.9202315807342528,0.8828257322311401,0.1382327209098862
3,hard,¿En qué materias está prohibida la delegación legislativa y qué sucede con la normativa delegada una vez vencido el plazo fijado?,0.8716316819190979,0.9156413972377776,0.8932291269302368,0.896000862121582,0.0773809523809523
3,hard,¿Qué mayoría necesita el Congreso para autorizar la introducción de tropas extranjeras en el territorio nacional y cuál es la base constitucional?,0.8360375165939331,0.8340521156787872,0.92904794216156,0.8204444646835327,0.0493358633776091
3,hard,¿Qué efectos tiene la condena del Senado en un juicio político respecto de responsabilidad penal posterior?,0.8287843465805054,0.8775499761104584,0.9019910097122192,0.868306040763855,0.0958268933539412
3,hard,¿Cómo se garantiza la independencia funcional y la imparcialidad del órgano de control externo del Poder Ejecutivo?,0.8493635654449463,0.8816754817962646,0.8874855041503906,0.8557251691818237,0.0288209606986899
3,hard,¿Qué competencias comparten la Nación y las provincias en materia ambiental y cómo se reparten las facultades normativas?,0.8735513091087341,0.896012932062149,0.9178041219711304,0.9088717699050904,0.1217105263157894
3,hard,Compare la acción de amparo con el hábeas corpus y explique cuándo procede cada una.,0.8663631677627563,0.9009029865264891,0.8872268199920654,0.891227126121521,0.0466364011555922
3,hard,¿Qué control establece la Constitución para evitar la concentración del poder público en el Poder Ejecutivo y qué sanción prevé?,0.7815024852752686,0.8413708806037903,0.8644133806228638,0.7985024452209473,0.0142775556824671
3,hard,"Si el Presidente vetó parcialmente un proyecto de ley, ¿en qué casos pueden promulgarse las partes no observadas?",0.8333750367164612,0.9040235579013824,0.871198296546936,0.9130380153656006,0.0461680517082179
3,hard,Explique cómo se nombra y ratifica a los magistrados federales inferiores y qué sucede al cumplir 75 años.,0.8100124597549438,0.8719217479228973,0.8824152946472168,0.8881229162216187,0.1144934120854157
3,hard,¿Bajo qué condiciones puede un ciudadano extranjero acceder a la nacionalidad argentina por naturalización y qué autoridad puede abreviar el plazo?,0.8118547201156616,0.8789587318897247,0.9010121822357178,0.870921790599823,0.236983842010772
3,hard,Se propone un tratado de integración con un país latinoamericano que delega jurisdicción a un organismo supraestatal. ¿Qué mayoría parlamentaria se exige para aprobarlo?,0.8245766162872314,0.8069623112678528,0.8801779747009277,0.7610906362533569,0.0252764612954186
3,hard,¿Qué garantías tienen los legisladores respecto de su libertad individual durante su mandato y qué excepción se prevé?,0.8017698526382446,0.848806619644165,0.8528202176094055,0.8036153316497803,0.0300751879699248
3,hard,¿Qué principio fija la Constitución sobre la inviolabilidad de la propiedad y bajo qué requisitos puede procederse a la expropiación?,0.849810004234314,0.9040376543998718,0.8990577459335327,0.901314616203308,0.284789644012945
3,hard,¿Cómo se asegura la independencia financiera y funcional del Ministerio Público y quiénes lo integran?,0.8529278039932251,0.89510577917099,0.9046932458877563,0.8744612336158752,0.0303951367781155
3,hard,Explique el régimen de aprobación para leyes que modifiquen el presupuesto nacional y qué funcionario coordina su envío al Congreso.,0.8548316955566406,0.8986702263355255,0.8290879726409912,0.853661835193634,0.0393667094565682
3,hard,¿Qué prohibiciones rigen para las provincias en materia de política exterior y fuerzas armadas?,0.8168177604675293,0.9085363149642944,0.8638845682144165,0.8980630040168762,0.391156462585034
3,hard,Un proyecto de ley es aprobado por la Cámara de origen y luego rechazado totalmente por la revisora. ¿Puede insistirse en ese proyecto en la misma sesión legislativa?,0.8396918773651123,0.9182302951812744,0.8709685802459717,0.9374784231185912,0.6942148760330579
3,hard,¿Qué derechos reconoce la Constitución a los consumidores y usuarios y qué obligaciones impone al Estado para garantizarlos?,0.8546401262283325,0.8801211714744568,0.8671981692314148,0.8553520441055298,0.0392812369410781
3,hard,¿Cómo se conforma el Senado y qué sistema asegura representación de la primera minoría?,0.8645585775375366,0.9052418768405914,0.8754159808158875,0.9148696660995485,0.2023968042609853
3,hard,¿Qué pasos prevé la Constitución para que una ley convenio de coparticipación no pueda ser modificada unilateralmente?,0.8118773698806763,0.8702207803726196,0.8843921422958374,0.8279752731323242,0.0160726764500349
3,hard,¿Qué mecanismos prevé el artículo 41 para prohibir el ingreso de residuos peligrosos al país y a qué autoridad compete dictar normas complementarias?,0.8293088674545288,0.9098710119724274,0.9112975597381592,0.9102408289909364,0.0249110320284697
3,hard,Explique el alcance de la cláusula de 'igualdad real' del artículo 37 y cómo se garantiza en la participación política.,0.8322160243988037,0.8736709654331207,0.8779999017715454,0.8721581101417542,0.0395413206801107
3,hard,¿Cuál es la jerarquía normativa de los tratados de derechos humanos enumerados y qué mayoría requiere su denuncia?,0.7998230457305908,0.839975893497467,0.8732638359069824,0.838869571685791,0.0297029702970297
